OrderID,OrderDate,Category,SubCategory,Region,Segment,Quantity,Sales,Profit
ORD-3443,2025-02-23,Technology,Accessories,West,Consumer,1,531.55,73.64
ORD-3672,2025-02-23,Furniture,Bookcases,East,Consumer,3,980.95,121.06
ORD-5294,2025-02-23,Furniture,Desks,Central,Consumer,4,990.22,120.76
ORD-4943,2025-02-24,Office Supplies,Paper,West,Home Office,1,42.83,6.04
ORD-6003,2025-02-24,Furniture,Tables,South,Consumer,5,1222.4,110.18
ORD-1053,2025-02-24,Furniture,Tables,East,Consumer,5,1527.37,230.76
ORD-5644,2025-02-24,Technology,Laptops,Central,Corporate,5,2064.26,223.18
ORD-6125,2025-02-24,Furniture,Bookcases,West,Consumer,2,581.25,73.59
ORD-1485,2025-02-24,Technology,Printers,East,Consumer,5,1905.48,286.75
ORD-3385,2025-02-24,Office Supplies,Pens,South,Consumer,7,257.42,-14.55
ORD-5196,2025-02-24,Office Supplies,Pens,West,Home Office,4,164.43,40.59
ORD-4815,2025-02-24,Office Supplies,Binders,East,Consumer,3,138.3,27.08
ORD-4834,2025-02-25,Technology,Printers,South,Home Office,4,1926.23,220.82
ORD-2454,2025-02-25,Furniture,Bookcases,East,Home Office,2,581.82,62.66
ORD-1559,2025-02-25,Office Supplies,Paper,Central,Corporate,3,98.67,-9.13
ORD-3873,2025-02-25,Technology,Accessories,South,Home Office,7,2935.11,467.75
ORD-1801,2025-02-26,Technology,Printers,East,Home Office,5,2259.41,317.69
ORD-1206,2025-02-26,Office Supplies,Pens,West,Consumer,3,110.98,29.31
ORD-3711,2025-02-26,Technology,Monitors,Central,Corporate,6,3049.33,615.85
ORD-3838,2025-02-26,Technology,Monitors,East,Corporate,7,3274.87,363.32
ORD-2508,2025-02-26,Technology,Accessories,East,Consumer,1,535.6,99.43
ORD-5870,2025-02-26,Office Supplies,Storage,West,Home Office,6,281.18,47.51
ORD-2600,2025-02-26,Office Supplies,Pens,East,Consumer,2,75.65,15.16
ORD-4729,2025-02-26,Technology,Printers,East,Corporate,7,3034.45,462.92
ORD-4015,2025-02-27,Technology,Monitors,West,Corporate,4,1585.31,321.43
ORD-2501,2025-02-27,Office Supplies,Binders,Central,Consumer,3,125.19,25.76
ORD-2539,2025-02-27,Office Supplies,Binders,South,Consumer,1,36.39,6.0
ORD-5026,2025-02-27,Furniture,Chairs,Central,Consumer,7,2035.27,248.89
ORD-5311,2025-02-27,Technology,Printers,East,Home Office,5,2097.38,402.98
ORD-4173,2025-02-27,Technology,Monitors,South,Home Office,3,1498.56,304.53
ORD-6617,2025-02-27,Technology,Accessories,West,Consumer,7,3299.81,576.24
ORD-6578,2025-02-27,Office Supplies,Pens,South,Consumer,3,104.42,14.04
ORD-4378,2025-02-27,Office Supplies,Pens,Central,Corporate,5,161.76,45.41
ORD-5887,2025-02-27,Office Supplies,Paper,South,Home Office,6,244.94,42.09
ORD-4788,2025-02-27,Technology,Laptops,East,Home Office,1,445.6,66.99
ORD-3913,2025-02-28,Office Supplies,Storage,West,Home Office,1,32.24,8.29
ORD-4308,2025-02-28,Office Supplies,Binders,South,Home Office,7,254.94,66.57
ORD-6960,2025-02-28,Office Supplies,Binders,West,Home Office,7,311.47,55.78
ORD-2882,2025-02-28,Technology,Accessories,South,Corporate,2,753.83,140.4
ORD-1455,2025-02-28,Technology,Laptops,South,Home Office,3,1406.96,243.57
ORD-4583,2025-02-28,Office Supplies,Binders,East,Home Office,4,142.42,26.45
ORD-6898,2025-02-28,Office Supplies,Pens,East,Consumer,1,35.77,10.23
ORD-2921,2025-03-01,Furniture,Desks,East,Consumer,6,1618.95,128.98
ORD-4208,2025-03-01,Furniture,Chairs,Central,Home Office,5,1741.88,200.33
ORD-3911,2025-03-01,Office Supplies,Storage,East,Home Office,5,167.3,-21.69
ORD-6249,2025-03-01,Furniture,Chairs,East,Consumer,1,285.92,44.04
ORD-6421,2025-03-01,Technology,Laptops,South,Corporate,7,3232.12,349.83
ORD-5912,2025-03-01,Technology,Printers,East,Home Office,1,443.83,81.17
ORD-3415,2025-03-02,Furniture,Desks,Central,Consumer,5,1221.28,176.48
ORD-6945,2025-03-02,Furniture,Chairs,West,Consumer,3,916.0,110.57
ORD-6591,2025-03-02,Furniture,Bookcases,Central,Consumer,6,1986.83,195.57
ORD-2832,2025-03-02,Furniture,Bookcases,Central,Corporate,4,1345.49,166.05
ORD-6012,2025-03-02,Office Supplies,Pens,West,Consumer,4,130.58,27.56
ORD-4653,2025-03-02,Technology,Monitors,South,Consumer,2,939.02,204.35
ORD-4036,2025-03-02,Technology,Accessories,Central,Home Office,2,877.1,140.65
ORD-4190,2025-03-02,Technology,Laptops,Central,Home Office,1,489.92,63.56
ORD-5673,2025-03-02,Office Supplies,Binders,South,Home Office,3,114.34,21.7
ORD-4706,2025-03-02,Office Supplies,Pens,West,Consumer,6,234.64,49.04
ORD-1072,2025-03-02,Office Supplies,Paper,Central,Corporate,6,235.74,41.19
ORD-2335,2025-03-03,Furniture,Chairs,East,Corporate,7,2360.76,306.75
ORD-6183,2025-03-03,Office Supplies,Storage,South,Home Office,2,72.74,19.62
ORD-1117,2025-03-03,Furniture,Chairs,East,Home Office,4,1244.62,100.3
ORD-4903,2025-03-03,Technology,Laptops,West,Consumer,4,1705.91,272.64
ORD-4466,2025-03-03,Office Supplies,Pens,Central,Corporate,3,123.22,18.59
ORD-1787,2025-03-03,Technology,Laptops,South,Home Office,6,2201.47,339.91
ORD-4327,2025-03-03,Office Supplies,Binders,East,Consumer,5,161.92,25.39
ORD-6305,2025-03-03,Technology,Laptops,West,Home Office,4,2158.67,438.51
ORD-3719,2025-03-03,Office Supplies,Binders,East,Home Office,3,132.82,31.82
ORD-2000,2025-03-03,Furniture,Bookcases,West,Corporate,2,655.06,77.96
ORD-6846,2025-03-03,Office Supplies,Pens,Central,Consumer,4,136.32,25.0
ORD-5721,2025-03-03,Office Supplies,Paper,West,Home Office,5,188.8,33.8
ORD-6277,2025-03-04,Technology,Laptops,South,Home Office,4,2144.05,234.8
ORD-4386,2025-03-04,Technology,Printers,East,Corporate,5,2518.34,293.72
ORD-4719,2025-03-04,Technology,Printers,South,Corporate,7,3430.87,676.47
ORD-4126,2025-03-04,Technology,Monitors,Central,Home Office,6,2384.68,421.48
ORD-5293,2025-03-04,Office Supplies,Binders,East,Consumer,2,81.62,12.64
ORD-3161,2025-03-04,Office Supplies,Storage,Central,Consumer,4,172.57,43.84
ORD-2829,2025-03-04,Furniture,Desks,East,Consumer,1,294.38,25.06
ORD-5167,2025-03-05,Office Supplies,Storage,East,Corporate,6,229.19,57.72
ORD-6528,2025-03-05,Office Supplies,Pens,West,Home Office,7,306.09,-21.25
ORD-3843,2025-03-05,Furniture,Bookcases,South,Corporate,3,994.07,140.16
ORD-3237,2025-03-05,Office Supplies,Pens,South,Corporate,5,169.86,41.57
ORD-4906,2025-03-05,Technology,Printers,West,Home Office,2,1067.02,244.22
ORD-5278,2025-03-05,Furniture,Tables,Central,Consumer,4,1168.52,142.38
ORD-3190,2025-03-05,Technology,Accessories,East,Corporate,1,525.52,100.04
ORD-1288,2025-03-05,Furniture,Desks,Central,Consumer,2,614.76,73.22
ORD-3393,2025-03-05,Technology,Accessories,West,Corporate,7,3642.42,412.23
ORD-2245,2025-03-05,Furniture,Tables,West,Home Office,7,1798.53,221.47
ORD-1202,2025-03-05,Technology,Monitors,South,Corporate,7,3654.88,588.94
ORD-2805,2025-03-06,Technology,Laptops,East,Home Office,4,2121.69,255.99
ORD-5308,2025-03-06,Furniture,Bookcases,Central,Corporate,7,2339.97,211.65
ORD-1082,2025-03-06,Furniture,Bookcases,Central,Consumer,5,1583.62,221.11
ORD-6692,2025-03-06,Office Supplies,Binders,South,Home Office,7,267.28,-31.4
ORD-6035,2025-03-06,Technology,Accessories,West,Home Office,5,2057.25,258.56
ORD-6878,2025-03-06,Technology,Monitors,East,Consumer,2,1079.45,151.6
ORD-3958,2025-03-06,Technology,Monitors,West,Corporate,6,2497.39,335.15
ORD-5798,2025-03-06,Technology,Printers,East,Home Office,2,910.41,203.28
ORD-6092,2025-03-06,Furniture,Tables,West,Home Office,6,1509.3,195.31
ORD-5468,2025-03-06,Technology,Monitors,Central,Consumer,6,2455.68,418.18
ORD-4580,2025-03-07,Office Supplies,Storage,East,Home Office,5,165.42,-33.68
ORD-6470,2025-03-07,Technology,Laptops,Central,Consumer,1,408.78,76.15
ORD-6734,2025-03-07,Office Supplies,Paper,South,Home Office,5,220.2,57.51
ORD-6593,2025-03-07,Office Supplies,Binders,Central,Home Office,2,87.61,-13.82
ORD-2135,2025-03-07,Office Supplies,Binders,East,Corporate,1,44.47,11.55
ORD-4201,2025-03-07,Office Supplies,Paper,East,Consumer,6,249.11,40.87
ORD-3057,2025-03-07,Furniture,Tables,East,Consumer,2,528.43,41.18
ORD-2044,2025-03-08,Furniture,Tables,South,Home Office,1,331.6,27.68
ORD-1724,2025-03-08,Office Supplies,Binders,East,Consumer,5,226.39,44.22
ORD-4414,2025-03-08,Furniture,Desks,South,Home Office,4,1064.86,148.23
ORD-5914,2025-03-08,Office Supplies,Binders,Central,Home Office,1,41.31,5.89
ORD-5208,2025-03-08,Office Supplies,Paper,West,Corporate,4,186.43,48.91
ORD-3771,2025-03-08,Technology,Laptops,South,Consumer,1,362.27,40.44
ORD-6515,2025-03-09,Office Supplies,Paper,East,Consumer,1,38.47,-6.93
ORD-5099,2025-03-09,Office Supplies,Binders,Central,Corporate,2,70.86,20.15
ORD-1390,2025-03-09,Office Supplies,Storage,West,Consumer,6,215.7,38.98
ORD-1254,2025-03-09,Office Supplies,Storage,West,Consumer,4,182.49,-9.77
ORD-6221,2025-03-09,Office Supplies,Storage,East,Consumer,2,87.82,17.57
ORD-6657,2025-03-09,Office Supplies,Storage,West,Corporate,1,44.67,8.2
ORD-1430,2025-03-09,Technology,Monitors,East,Home Office,4,1652.57,361.61
ORD-4050,2025-03-09,Office Supplies,Binders,South,Home Office,5,168.73,38.04
ORD-2594,2025-03-09,Office Supplies,Paper,West,Consumer,3,112.07,26.53
ORD-3606,2025-03-10,Office Supplies,Pens,West,Consumer,6,244.17,37.75
ORD-5045,2025-03-10,Furniture,Desks,South,Home Office,3,1038.43,146.97
ORD-1705,2025-03-10,Furniture,Chairs,East,Consumer,6,1580.91,222.75
ORD-3841,2025-03-10,Office Supplies,Paper,West,Home Office,2,88.71,15.18
ORD-3324,2025-03-10,Office Supplies,Paper,South,Consumer,3,97.68,13.24
ORD-2627,2025-03-11,Office Supplies,Binders,East,Home Office,3,135.99,30.04
ORD-3030,2025-03-11,Technology,Printers,West,Consumer,5,1971.27,430.55
ORD-3027,2025-03-11,Office Supplies,Storage,East,Home Office,2,90.65,-6.57
ORD-3110,2025-03-11,Furniture,Bookcases,West,Consumer,5,1747.04,163.11
ORD-4225,2025-03-11,Office Supplies,Pens,Central,Home Office,4,154.63,40.04
ORD-3978,2025-03-11,Office Supplies,Paper,Central,Consumer,3,125.89,20.86
ORD-1237,2025-03-11,Office Supplies,Binders,West,Consumer,7,305.15,-36.07
ORD-5440,2025-03-11,Furniture,Chairs,South,Consumer,7,2294.8,205.92
ORD-4274,2025-03-11,Office Supplies,Binders,East,Home Office,4,159.64,45.3
ORD-3941,2025-03-11,Technology,Laptops,South,Consumer,6,2695.18,526.83
ORD-3080,2025-03-11,Furniture,Bookcases,West,Consumer,5,1459.23,169.77
ORD-5380,2025-03-11,Furniture,Chairs,West,Corporate,7,2144.2,238.67
ORD-6430,2025-03-11,Technology,Printers,Central,Home Office,7,3719.19,443.86
ORD-6144,2025-03-11,Office Supplies,Storage,East,Consumer,1,35.91,8.81
ORD-4049,2025-03-11,Furniture,Desks,East,Corporate,7,2019.97,285.02
ORD-1292,2025-03-12,Office Supplies,Pens,East,Corporate,5,173.88,36.24
ORD-2025,2025-03-12,Office Supplies,Storage,West,Corporate,3,132.97,22.35
ORD-2337,2025-03-12,Furniture,Tables,West,Consumer,7,2122.87,210.81
ORD-3362,2025-03-12,Technology,Accessories,East,Home Office,6,2351.42,456.08
ORD-4659,2025-03-13,Furniture,Bookcases,West,Home Office,3,803.42,76.24
ORD-2090,2025-03-13,Office Supplies,Paper,West,Corporate,3,119.05,18.82
ORD-1662,2025-03-13,Office Supplies,Storage,Central,Corporate,5,178.95,28.56
ORD-5581,2025-03-13,Office Supplies,Pens,West,Corporate,2,95.41,16.94
ORD-3624,2025-03-13,Technology,Printers,South,Corporate,3,1483.48,339.14
ORD-2583,2025-03-13,Office Supplies,Storage,Central,Consumer,6,265.37,37.93
ORD-4405,2025-03-13,Furniture,Chairs,East,Home Office,6,2127.91,310.74
ORD-6866,2025-03-13,Furniture,Bookcases,Central,Home Office,3,807.78,113.02
ORD-6361,2025-03-13,Technology,Accessories,West,Corporate,6,2326.61,252.89
ORD-5125,2025-03-14,Furniture,Bookcases,West,Corporate,5,1205.53,106.72
ORD-5575,2025-03-14,Furniture,Chairs,West,Consumer,1,331.74,49.95
ORD-5342,2025-03-14,Furniture,Bookcases,South,Corporate,5,1439.01,190.32
ORD-2167,2025-03-15,Furniture,Tables,Central,Consumer,7,2466.44,357.15
ORD-1255,2025-03-15,Furniture,Bookcases,Central,Consumer,3,789.04,70.85
ORD-1608,2025-03-15,Furniture,Bookcases,West,Home Office,2,641.72,91.85
ORD-6612,2025-03-15,Furniture,Tables,Central,Consumer,4,1344.44,206.89
ORD-2367,2025-03-15,Office Supplies,Paper,East,Consumer,3,135.09,33.88
ORD-4041,2025-03-16,Technology,Monitors,Central,Home Office,7,3041.53,626.75
ORD-6271,2025-03-16,Office Supplies,Binders,South,Consumer,6,275.29,46.58
ORD-6702,2025-03-16,Furniture,Desks,South,Corporate,1,302.41,22.66
ORD-1837,2025-03-16,Office Supplies,Binders,West,Home Office,3,106.7,19.8
ORD-1539,2025-03-16,Furniture,Bookcases,South,Corporate,1,334.28,31.17
ORD-2952,2025-03-16,Technology,Accessories,East,Consumer,3,1145.1,140.98
ORD-3305,2025-03-16,Office Supplies,Storage,West,Corporate,5,203.4,43.68
ORD-4741,2025-03-16,Technology,Monitors,West,Consumer,2,972.21,179.41
ORD-1289,2025-03-16,Office Supplies,Binders,Central,Home Office,4,180.8,26.01
ORD-2197,2025-03-16,Technology,Printers,West,Home Office,2,1036.77,242.57
ORD-2507,2025-03-16,Office Supplies,Pens,South,Home Office,2,65.1,11.39
ORD-4174,2025-03-17,Technology,Monitors,South,Corporate,4,1807.74,399.7
ORD-3446,2025-03-17,Technology,Laptops,East,Corporate,6,2564.63,331.88
ORD-5017,2025-03-17,Office Supplies,Pens,West,Corporate,2,83.77,14.15
ORD-6396,2025-03-17,Technology,Monitors,South,Corporate,1,392.91,48.56
ORD-1681,2025-03-17,Furniture,Tables,East,Consumer,1,275.22,25.97
ORD-2244,2025-03-17,Furniture,Chairs,Central,Corporate,2,505.91,39.39
ORD-2879,2025-03-17,Office Supplies,Pens,East,Consumer,7,260.99,48.5
ORD-6750,2025-03-17,Office Supplies,Pens,South,Consumer,1,39.01,9.97
ORD-6753,2025-03-18,Furniture,Tables,West,Consumer,1,316.31,41.81
ORD-5820,2025-03-18,Office Supplies,Binders,Central,Corporate,6,260.19,68.03
ORD-5187,2025-03-18,Technology,Laptops,Central,Home Office,7,3133.26,498.02
ORD-4086,2025-03-18,Furniture,Desks,Central,Consumer,3,898.84,86.63
ORD-5410,2025-03-18,Furniture,Chairs,East,Corporate,6,1464.36,197.14
ORD-5924,2025-03-18,Technology,Laptops,South,Corporate,4,1928.14,348.36
ORD-1943,2025-03-18,Office Supplies,Pens,South,Consumer,3,120.43,-15.27
ORD-3654,2025-03-18,Technology,Laptops,Central,Corporate,3,1088.81,141.47
ORD-5215,2025-03-18,Furniture,Desks,Central,Consumer,7,2278.19,242.46
ORD-3516,2025-03-18,Furniture,Chairs,Central,Home Office,4,1271.42,126.13
ORD-6768,2025-03-19,Office Supplies,Paper,Central,Consumer,2,95.52,19.98
ORD-1982,2025-03-19,Technology,Laptops,East,Consumer,5,2041.74,347.81
ORD-6595,2025-03-19,Office Supplies,Pens,South,Corporate,1,39.23,9.23
ORD-4470,2025-03-19,Office Supplies,Pens,South,Consumer,4,146.05,24.19
ORD-4899,2025-03-19,Office Supplies,Storage,South,Consumer,2,90.61,23.98
ORD-1121,2025-03-19,Furniture,Chairs,East,Corporate,4,1338.14,164.21
ORD-5360,2025-03-19,Technology,Monitors,South,Consumer,2,1070.95,131.92
ORD-6220,2025-03-19,Furniture,Chairs,East,Corporate,7,1916.92,202.5
ORD-5331,2025-03-20,Technology,Printers,West,Consumer,3,1197.26,193.09
ORD-5835,2025-03-20,Furniture,Chairs,South,Home Office,6,2051.6,248.55
ORD-1022,2025-03-20,Furniture,Desks,Central,Consumer,1,316.12,40.84
ORD-4606,2025-03-20,Office Supplies,Storage,South,Consumer,5,228.76,32.3
ORD-6961,2025-03-20,Furniture,Chairs,Central,Home Office,1,300.31,35.22
ORD-6646,2025-03-20,Technology,Monitors,West,Corporate,5,2181.55,303.82
ORD-5404,2025-03-21,Office Supplies,Pens,East,Home Office,4,132.13,34.0
ORD-1222,2025-03-21,Furniture,Bookcases,South,Consumer,1,311.58,36.72
ORD-1229,2025-03-21,Office Supplies,Paper,East,Corporate,1,40.36,10.67
ORD-2396,2025-03-21,Office Supplies,Binders,Central,Corporate,5,237.52,52.34
ORD-4246,2025-03-21,Furniture,Bookcases,East,Consumer,1,315.08,27.56
ORD-6503,2025-03-21,Office Supplies,Binders,West,Home Office,1,35.08,8.32
ORD-3679,2025-03-21,Technology,Accessories,West,Home Office,3,1589.45,224.93
ORD-5117,2025-03-21,Technology,Monitors,East,Home Office,4,1838.68,404.09
ORD-1997,2025-03-21,Technology,Monitors,South,Corporate,6,2404.87,442.13
ORD-4137,2025-03-21,Technology,Laptops,West,Consumer,2,857.08,148.23
ORD-3543,2025-03-22,Furniture,Desks,Central,Corporate,1,324.49,41.4
ORD-3045,2025-03-22,Technology,Accessories,Central,Home Office,4,1666.58,281.19
ORD-1003,2025-03-22,Technology,Accessories,South,Home Office,6,2257.85,419.77
ORD-2617,2025-03-22,Technology,Accessories,South,Consumer,3,1089.97,231.97
ORD-2351,2025-03-22,Furniture,Bookcases,West,Home Office,4,1290.35,148.46
ORD-2274,2025-03-22,Office Supplies,Pens,East,Corporate,4,131.35,31.93
ORD-5090,2025-03-23,Office Supplies,Paper,East,Corporate,5,218.29,-11.9
ORD-3217,2025-03-23,Technology,Monitors,West,Consumer,5,2046.91,401.24
ORD-2554,2025-03-23,Furniture,Desks,West,Home Office,7,1803.45,268.78
ORD-3171,2025-03-23,Office Supplies,Paper,East,Corporate,5,237.54,66.15
ORD-4987,2025-03-23,Furniture,Tables,South,Home Office,3,972.09,93.93
ORD-1576,2025-03-23,Office Supplies,Storage,Central,Consumer,3,113.02,21.94
ORD-5109,2025-03-23,Office Supplies,Paper,Central,Consumer,1,39.76,8.68
ORD-2947,2025-03-23,Technology,Printers,East,Home Office,5,1992.12,322.18
ORD-5457,2025-03-23,Furniture,Tables,East,Home Office,7,1809.49,173.98
ORD-2892,2025-03-23,Furniture,Bookcases,East,Consumer,5,1728.79,209.57
ORD-2181,2025-03-24,Office Supplies,Storage,West,Home Office,5,161.09,38.58
ORD-5458,2025-03-24,Technology,Monitors,West,Corporate,3,1300.68,261.95
ORD-4842,2025-03-24,Office Supplies,Storage,East,Home Office,7,259.76,54.39
ORD-5071,2025-03-24,Technology,Accessories,South,Corporate,5,2670.64,583.55
ORD-6137,2025-03-24,Technology,Monitors,South,Home Office,3,1135.13,182.9
ORD-6329,2025-03-25,Office Supplies,Storage,East,Consumer,3,129.31,21.82
ORD-4125,2025-03-25,Technology,Accessories,East,Consumer,1,361.53,44.6
ORD-2875,2025-03-25,Technology,Accessories,East,Home Office,4,1470.62,236.61
ORD-4117,2025-03-25,Office Supplies,Binders,Central,Corporate,7,224.52,45.09
ORD-2201,2025-03-25,Office Supplies,Pens,South,Corporate,5,222.72,56.57
ORD-4376,2025-03-25,Technology,Printers,South,Corporate,7,3641.89,788.67
ORD-5327,2025-03-25,Technology,Laptops,East,Corporate,3,1286.3,293.84
ORD-3693,2025-03-25,Technology,Printers,Central,Corporate,1,463.07,103.91
ORD-6081,2025-03-25,Office Supplies,Paper,East,Consumer,4,174.91,-35.97
ORD-3647,2025-03-25,Office Supplies,Pens,South,Home Office,3,141.47,24.14
ORD-2401,2025-03-25,Furniture,Chairs,West,Home Office,3,746.76,115.07
ORD-2914,2025-03-25,Technology,Accessories,South,Corporate,4,1538.61,260.82
ORD-6530,2025-03-25,Office Supplies,Pens,South,Home Office,3,110.94,19.01
ORD-1638,2025-03-25,Furniture,Desks,West,Home Office,1,352.86,44.64
ORD-5143,2025-03-26,Office Supplies,Paper,West,Consumer,4,161.2,31.71
ORD-1767,2025-03-26,Office Supplies,Paper,West,Corporate,6,225.62,60.52
ORD-5678,2025-03-26,Technology,Printers,West,Home Office,2,891.8,197.96
ORD-4429,2025-03-27,Office Supplies,Storage,East,Home Office,4,150.97,24.3
ORD-1055,2025-03-27,Technology,Monitors,South,Consumer,2,965.38,145.69
ORD-6257,2025-03-27,Technology,Accessories,West,Home Office,3,1477.84,298.07
ORD-5114,2025-03-27,Office Supplies,Binders,West,Corporate,6,265.22,65.08
ORD-4590,2025-03-27,Office Supplies,Pens,South,Home Office,5,188.65,44.9
ORD-4913,2025-03-27,Technology,Accessories,East,Corporate,2,798.64,162.47
ORD-3323,2025-03-27,Technology,Accessories,South,Corporate,6,2824.26,653.44
ORD-6912,2025-03-27,Technology,Accessories,South,Consumer,6,3055.66,337.91
ORD-4929,2025-03-27,Office Supplies,Pens,East,Home Office,1,35.56,7.44
ORD-3372,2025-03-27,Office Supplies,Pens,West,Consumer,3,143.32,28.94
ORD-1850,2025-03-28,Technology,Monitors,South,Consumer,6,2514.86,462.44
ORD-6201,2025-03-28,Technology,Accessories,East,Home Office,1,466.45,84.85
ORD-1940,2025-03-28,Office Supplies,Pens,West,Consumer,2,79.14,12.77
ORD-4878,2025-03-28,Technology,Laptops,South,Corporate,4,1687.59,317.67
ORD-6056,2025-03-28,Office Supplies,Pens,East,Corporate,4,169.44,34.22
ORD-6561,2025-03-28,Technology,Printers,East,Home Office,5,1955.66,257.54
ORD-1728,2025-03-28,Furniture,Chairs,West,Home Office,7,2208.0,276.43
ORD-5631,2025-03-28,Technology,Laptops,East,Corporate,1,412.54,91.52
ORD-4240,2025-03-29,Office Supplies,Paper,West,Consumer,7,289.53,64.42
ORD-6170,2025-03-29,Technology,Printers,West,Consumer,3,1391.67,176.59
ORD-4043,2025-03-29,Office Supplies,Storage,South,Consumer,6,271.1,51.92
ORD-1086,2025-03-29,Technology,Monitors,Central,Home Office,3,1120.97,139.27
ORD-4793,2025-03-29,Technology,Printers,South,Consumer,6,2923.49,673.78
ORD-5225,2025-03-29,Furniture,Desks,Central,Corporate,2,570.58,75.48
ORD-6867,2025-03-29,Furniture,Desks,South,Home Office,3,906.08,136.79
ORD-6306,2025-03-29,Furniture,Bookcases,Central,Corporate,5,1335.83,157.84
ORD-3990,2025-03-29,Technology,Printers,South,Corporate,4,1703.8,289.94
ORD-1779,2025-03-29,Technology,Monitors,West,Corporate,5,2200.75,373.03
ORD-1342,2025-03-30,Furniture,Tables,East,Consumer,5,1522.2,218.81
ORD-4184,2025-03-30,Technology,Monitors,South,Corporate,1,515.9,93.82
ORD-2941,2025-03-30,Office Supplies,Pens,West,Corporate,4,160.1,40.73
ORD-5560,2025-03-30,Office Supplies,Binders,Central,Consumer,1,32.57,5.59
ORD-2587,2025-03-30,Furniture,Bookcases,East,Home Office,7,2136.62,237.83
ORD-3617,2025-03-30,Furniture,Tables,East,Home Office,4,1321.74,191.24
